project_id,type,category,visible_sector,recommended_for_research,umbrella_project,year,donor,funding_agencies,implementing_agencies,title,description,status,flow,flow_class,intent,crs_sector_code,crs_sector_name,sources,sources_count,donor_agencies,donor_agencies_count,recipient_agencies,recipient_agencies_count,amount,currency,deflators_used,exchange_rates_used,usd_defl,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_condensed,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,debt_uncertain,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,is_official_finance,year_uncertain
35591,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2012,China,"Export-Import Bank of China, Government Agency",,EXIMbank concession loan for Phase II of Cambodian Kanghot Irrigation Project (linked to #32187),"On March 31st, 2012, China and Cambodia reached 10 agreements covering bilateral cooperation, trade and development assistance; one of them is the agreement on concessional loan of 209 million RMB on Kanghot Irrigation development project-phase II between the Cambodian government and the Export-Import Bank of China. The first phase was eventually completed on 4 June 2013. According to the Asian Development Bank, Phase II began in 2012 and is due to be completed in 2016.",Implementation,Loan (excluding debt rescheduling),ODA-like,Development,310,"Agriculture, Forestry and Fishing","http://cdc.khmer.biz/reports/Individual_project_summary_report2008.asp?Record_Id=China-2010-DE23&DonorName=China, Government Source (Donor/Recipient); http://www.akp.gov.kh/?p=17477, Media Report, including Wikileaks; http://www.adb.org/sites/default/files/linked-documents/46009-003-dc.pdf, Other Official Source (non-Donor, non-Recipient); http://jinbianwanbao.com/List.asp?ID=8639, Media Report, including Wikileaks",4,"Export-Import Bank of China, Government Agency",1,,0,209000000,CNY,0.944255468,6.312332827,35064438.45,33109787.73,,11/1/2012,,11/1/2016,Cambodia,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,FALSE,Concessional,1.25,13,7,53.92,Battambang,,TRUE,FALSE
35595,Financial,Infrastructure Investments,FALSE,TRUE,FALSE,2011,China,"Unspecified Chinese Government Institution, Government Agency",,Concessional Loan for Prek Stung Keo Eater Resources Development Project in Cambodia,"In 2011, the Chinese government provided a concessional loan of 291 million RMB ($47.25m USD- quoted from ADB report) to Cambodia for the Prek Stung Keo water resources development project. The project aims to improve the livelihood of farmers and increase agricultural productivity (increase crop production). According to the Asian Development Bank, the project is due to be completed in 2015. An AFD report reported that project was completed in January 2015. While the financial commitments are similar in type (loan) and dollar amount, this project and the Achang Irrigation Development project (#35573) appear to be distinct geographically. The former is in Kampot, which is a few hundred km south of Kampong Chhnang, where the Achang project is taking place. However, for this project, reports suggest the concessional loan is from China's government, but no explicit mention of China Eximbank is made. The loan has a grace period for 7 years. After that, there is a 1.25% interest rate for 13 years. ",Completion,Loan (excluding debt rescheduling),ODA-like,Development,310,"Agriculture, Forestry and Fishing","http://cdc.khmer.biz/reports/Individual_project_summary_report2008.asp?Record_Id=China-2010-DE33&DonorName=China, Government Source (Donor/Recipient); https://www.adb.org/sites/default/files/linked-documents/46009-003-dc.pdf, NGO/Civil Society/Advocacy; http://www.adb.org/sites/default/files/linked-documents/46009-003-dc.pdf, Other Official Source (non-Donor, non-Recipient); http://foodsecurity.mekonginstitute.org/project-200, NGO/Civil Society/Advocacy; http://www.gdfc.cc/cn/projects_view.aspx?project_id=302&project_class=6, Implementing/Intermediary Agency Source; http://www.afd.fr/webdav/site/afd/shared/PUBLICATIONS/RECHERCHE/Scientifiques/conferences-seminaires/11-VA-Conferences-seminaires.pdf, Other Official Source (non-Donor, non-Recipient); http://odacambodia.com/reports/Individual_project_summary_report2008.asp?Record_Id=China-2010-DE33&DonorName=China, Government Source (Donor/Recipient)",7,,0,,0,291000000,CNY,0.900911188,6.461461327,49989668.82,45036251.91,,1/5/2011,,1/5/2015,Cambodia,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,FALSE,Concessional,1.25,13,7,53.92,Kampot,"Horaldo Cairo, Project Manager",TRUE,FALSE
35600,Financial,Infrastructure Investments,FALSE,TRUE,FALSE,2004,China,"Export-Import Bank of China, Government Agency","China Huanqiu Contracting & Engineering Corporation, State-owned Company; Myanmar Ministry of Energy, Government Agency",China funds construction of fertilizer plant in Myanmar,"In December 2010, the construction of the fourth fertilizer plant in Myanmar (Plant 4A; 第四化肥厂) was completed. A contract had been signed between China's Huanqiu Contracting & Engineering Corporation (寰球工程公司) and Myanmar's Ministry of Energy in 2004. The project was supported by a concessional loan from Exim Bank signed on July 12, 2007 by Myanmar's energy minister in Beijing. The project costs nearly $200 million.",Completion,Loan (excluding debt rescheduling),Vague (Official Finance),Development,320,"Industry, Mining, Construction","http://mm.mofcom.gov.cn/article/zxhz/hzjj/201012/20101207286758.shtml, Government Source (Donor/Recipient); http://hqcec.cnpc.com.cn/hqcecen/NewsCenter/201205/46d22b0983ab4efda396ccde2aafb1bf.shtml, Implementing/Intermediary Agency Source; http://www.icis.com/resources/news/2007/03/30/9017333/china-s-huanqiu-myanmar-petchem-ink-agreement/, Media Report, including Wikileaks; http://hqcec.cnpc.com.cn/hqcecen/NewsCenter/201205/5c16dd70217f4ff0892e89a53a4615f5.shtml, Implementing/Intermediary Agency Source; http://news.cnpc.com.cn/system/2011/01/11/001319311.shtml, Implementing/Intermediary Agency Source",5,"Export-Import Bank of China, Government Agency; China Huanqiu Contracting & Engineering Corporation, State-owned Company",2,"Myanmar Ministry of Energy, Government Agency",1,200000000,USD,0.485249833,1,412158822.7,200000000,3/1/2004,,12/5/2010,,Myanmar,775,635,Myanmar,MMR,MM,104,518,FALSE,FALSE,FALSE,FALSE,,,,,,,,TRUE,FALSE
35662,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2005,China,"Unspecified Chinese Government Institution, Government Agency","Beijing Institute of Architectural Design, Academic, Training and Research",Funding for 'Project of New Council of Ministers Building of the Kingdom of Cambodia',"The total cost of the construction for the new Council of Ministers building was estimated to be 225.07 million RMB, which was financed by China in terms of concessional loans (as quoted by the Council for the Development of Cambodia (CDC) Summary Report). Concessional loans was received by Cambodia in two separate events: On July 2005, Cambodia Prime Minister Wen Jiabao and Cambodian Prime Minister Hun Sen signed five agreements guaranteeing funds during the second summit of the Greater Mekong Subregion (GMS). Under the agreements, China agreed to provide concessional loan of US$30 million to the Cambodian government to build a new Council of Ministers building. In 2007, Prime Minister Hun Sen witnessed the signing of a '50 million yuan (about US$7 million) with low-interest loan for the additional construction of the Council of Ministers Office' during his participation in the Fourth China-ASEAN International Exhibition. The building with the total space of 32, 580 square meters can be loaded up to 200 people in big Conference Hall and many other smaller rooms, and all are being used by many government's institutions under the Office of the Council of Ministers. The building has been used since February 2009, but it has not been officially inaugurated until 19 October 2010. While the construction of the building was initially reported to be funded by China's concessional loan, it was reported later that China has donated the office building as part of China's gift from the Chinese government to honour 50 years of diplomatic relations between Beijing and Phnom Penh (reported in article published by Xinhua News Agency, 12 August 2008). The 'Keynote Address at the Official Inauguration of the Office of the Council of Ministers' by Prime Minister Hun Sen further suggests that the office building was donated to the Cambodia government- Hun Sen conveyed his deep gratitude 'to the people and government of the People’s Republic of China for the valuable grant to build [the] buildings that will be used to improve efficiency and delivery of public services for Cambodian people.'",Completion,Grant,ODA-like,Development,150,Government and Civil Society,"http://cdc.khmer.biz/reports/Individual_project_summary_report2008.asp?Record_Id=China-2006-SVIM858&DonorName=China, Government Source (Donor/Recipient); http://news.xinhuanet.com/english2010/world/2010-10/19/c_13564809_2.htm, Media Report, including Wikileaks; https://www.phnompenhpost.com/national/hun-sen-secures-400-million-china, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=BBCAPP0020071029e3at002gx&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://primeministerhunsen.blogspot.sg/2010/10/keynote-address-at-official_24.html, Government Source (Donor/Recipient); http://www.phnompenhpost.com/national/council-ministers-building-delayed, Media Report, including Wikileaks; https://global.factiva.com/aa/?ref=XNHA000020050117e117000io&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.ide.go.jp/English/Publish/Download/Brc/pdf/03_chapter1.pdf, Academic Journal Article; http://kh.china-embassy.org/chn/zgjx/t406015.htm, Government Source (Donor/Recipient)",9,"Beijing Institute of Architectural Design, Academic, Training and Research",1,,0,225070000,CNY,0.509132,8.194316667,53947891.24,27466597.78,,12/28/2005,,12/31/2008,Cambodia,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,FALSE,Some Information,,20,,,Phnom Penh,"Mr. Lei Pengqin, leipqyahoo.com.cn (Chinese Embassy)",TRUE,FALSE
35685,Financial,Humanitarian Assistance,FALSE,TRUE,FALSE,2010,China,"Unspecified Chinese Government Institution, Government Agency",,China donates $500000 USD in cash assistance to Cambodia,"On November 26, 2010 China donated $500,000 USD in cash assistance to Cambodia to relieve the families of the dead and the injured in the stampede tragedy at the Diamond Island Bridge during the final day of the Water Festival. Jin Yuan, commercial counsellor of Chinese Embassy to Cambodia, on Friday informed the donation during meeting with Sok An, deputy prime minister and minister of the council of ministers, and also chairman of the special committee for Diamond Island Accident. 375 people were killed during the stampede and 395 were injured. 　",Completion,Grant,ODA-like,Development,700,Emergency Response,"https://cb.mofcom.gov.cn/article/zxhz/tzdongtai/201011/20101107269370.shtml, Government Source (Donor/Recipient); http://news.xinhuanet.com/english2010/china/2010-11/26/c_13624088.htm, Media Report, including Wikileaks; http://kh.china-embassy.org/chn/zgjx/t772423.htm, Government Source (Donor/Recipient)",3,,0,,0,500000,USD,0.795103379,1,628849.04,500000,,,,,Cambodia,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,FALSE,,,,,,,,TRUE,FALSE
35687,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2011,China,"Unspecified Chinese Government Institution, Government Agency",,Concessional Loan for 4th China-Cambodia Friendship (Takhmao) Bridge (Linked to Project ID#32105),"On 6th July, 2011, near Phnom Penh, Cambodia, a groundbreaking ceremony of the 4th Cambodia-China Friendship was held. The construction of the 855 meters by 13.5 meters Takhmao Bridge across Tonle Bassac River was carried out by Shanghai Construction (Group) General Company and cost around USD $31,995,392 according to the CDC report, which was funded by a concessional loan from the Chinese government. The article by China Ministry of Commerce reports a loan amount of 32.89 million U.S. dollars. The bridge is located in Cambodia, Kandal province, across the Bassac River connecting National Road No. 2 in the west of the river to National Road No. 1 in the east of the river. The bridge was completed in August 2015. The loan for the project is part of the US$100 million of preferential loans that was pledged by China on 15 January 2007. Another project related to the pledge is the construction of National Road No. 57 (See Project ID #32105). This loan has a 7 year grace period. After that, there is a 2% interest rate for 13 years.",Completion,Loan (excluding debt rescheduling),ODA-like,Development,210,Transport and Storage,"https://cb.mofcom.gov.cn/article/zxhz/tzdongtai/201107/20110707636746.shtml, Government Source (Donor/Recipient); http://news.xinhuanet.com/english/china/2014-04/03/c_133236221.htm, Media Report, including Wikileaks; http://news.xinhuanet.com/english2010/china/2011-07/06/c_13968923.htm, Media Report, including Wikileaks; http://cdc.khmer.biz/reports/Individual_project_summary_report2008.asp?Record_Id=China-2010-DE28&DonorName=China, Government Source (Donor/Recipient); http://odacambodia.com/reports/Individual_project_summary_report2008.asp?Record_Id=China-2010-DE28&DonorName=China, Government Source (Donor/Recipient); https://global.factiva.com/redir/default.aspx?P=sa&an=XNEWS00020150803eb83003uy&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=XNEWS00020150803eb83003uy&cat=a&ep=ASE, Media Report, including Wikileaks",7,"Shanghai Construction Group General Co., State-owned Company",1,,0,31995392,USD,0.900911188,1,35514479.6,31995392,,6/29/2011,,6/29/2015,Cambodia,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,FALSE,Concessional,2,13,7,51.53,Kandal Province,,TRUE,FALSE
35711,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2012,China,"Export-Import Bank of China, Government Agency","China Road & Bridge Corporation (CRBC), State-owned Company",EXIM Bank loan for construction of Pakbeng-Ngeun bridge,"It was reported that China's Export-Import Bank would loan 95% of the estimated total cost of $31 million for the construction of the Pakbeng-Ngeun bridge in Laos in the form of preferential export buyer's credit funds. The remaining 5% was to be funded by the Lao government. The bridge spans the Mekong River between Pakbeng district in Oudomxay Province and Ngeun district of Xayabouly Province, and the China Road and Bridge Corporation will helm this project. The bridge is 700m long, 13m wide, and will have 1.5m wide sidewalks on both sides. It will be part of National Road No 2 W. In January 2015, reports claimed that the bridge is 60% complete. The groundbreaking ceremony was held on 23 December 2012. ",Implementation,Export credits,OOF-like,Commercial,210,Transport and Storage,"http://la.mofcom.gov.cn/article/zxhz/hzjj/201212/20121208498159.shtml, Government Source (Donor/Recipient); http://englishnews.thaipbs.or.th/pakbeng-ngeun-mekong-bridge-60-complete, Media Report, including Wikileaks; http://englishnews.thaipbs.or.th/pakbeng-ngeune-mekong-river-bridge-ensure-link-asean, Media Report, including Wikileaks; http://m.xilu.com/view_267702_all.html, Media Report, including Wikileaks; http://club.mil.news.sina.com.cn/thread-699173-1-1.html, Media Report, including Wikileaks; https://opendevelopmentmekong.net/profiles/chinese-financial-aid-projects/, NGO/Civil Society/Advocacy; http://la.mofcom.gov.cn/article/jmxw/201212/20121208498159.shtml, Government Source (Donor/Recipient)",7,"Export-Import Bank of China, Government Agency; China Road & Bridge Corporation (CRBC), State-owned Company",2,,0,31199818.44,USD,0.944255468,1,33041713.29,31199818.44,12/23/2012,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,TRUE,FALSE,,,,,,Oudomxay Province,"Song Ma, Public Works and Minister of Transport; Zhao Wenyu, Commercial Counselor",TRUE,FALSE
35713,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2010,China,"Export-Import Bank of China, Government Agency",,EXIM Bank Loans USD 54 M for Mekong Bridge at Pakbeng,"A new series of bridges on the Mekong River will complete the north-south corridor in the Greater Mekong Sub-region (GMS), creating a roadway that will link China to the various nations of South-East Asia: Cambodia, Laos, Myanmar, Thailand and Vietnam. The China Export-Import Bank provided a soft loan worth USD 54 million to Laos to construct a bridge over the Mekong River at Pakbeng, connecting the NR2W and the NR2E. The NR2 originates at the Lao-Thailand border crossing at Huay Kone and runs to Muong Ngeune, Pakbeng, Oudomxay, Muong Khoa, and terminates at the Lao-Viet Nam border -crossing point of Taichang. There are some discrepancies concerning the reported financial value of the loan. Lao state media reported on May 25, 2010 that China would provide a US$50 million loan for the construction of a bridge near the Lao town of Pakbeng, in the Southeast Asian country's northern Oudomxay province and across from northern Thailand. The Asian Development Bank reported the loan value as USD 54 million. Staff_note: This project is distinct from project ID #35711. ",Completion,Loan (excluding debt rescheduling),ODA-like,Development,210,Transport and Storage,"http://la.mofcom.gov.cn/article/zxhz/hzjj/201212/20121208480258.shtml, Government Source (Donor/Recipient); http://www.atimes.com/atimes/China/LF18Ad02.html, Media Report, including Wikileaks; http://www.asianews.it/news-en/New-Mekong-bridges-linking-China-to-SE-Asia-get-green-light-18757.html, Media Report, including Wikileaks; http://www.mofa.gov.la/index.php/site-map-2/2013-11-14-04-21-27/46-statements/speeches/154-remarks-by-h-e-mr-thongsing-thammavong-prime-minister-of-lao-pdr-at-the-opening-ceremony-of-the-21st-world-economic-forum-31-may-2012-bangkok-thailand, Government Source (Donor/Recipient); https://books.google.com.sg/books?id=ItF5BgAAQBAJ&dq=china+development+bank+loan+%24100+million+laos+stadium&source=gbs_navlinks_s, Other Academic (Working Paper, Dissertation); https://www.adb.org/sites/default/files/publication/42581/gms-rif-pipeline-potential-projects-2013-2022-june2014.pdf, Other Official Source (non-Donor, non-Recipient); https://opendevelopmentmekong.net/profiles/chinese-financial-aid-projects/, NGO/Civil Society/Advocacy",7,"Export-Import Bank of China, Government Agency",1,,0,50000000,USD,0.795103379,1,62884904.4,50000000,,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,,,,,,Pakbeng,,TRUE,FALSE
35714,Financial,Infrastructure Investments,FALSE,TRUE,FALSE,2012,China,"China Development Bank (CDB), Government Agency","Electricite du Laos, State-owned Company; Sinohydro Corporation, State-owned Company","China Development Bank loan for construction of Laos hydropower project phase 1 (Nam Ou 2, 5, 6) (linked to #33769)","On 10 December 2012, the groundbreaking ceremony for the Nam Ou 2, 5 and 6 hydropower project was held. The project was jointly developed by China's Sinohydro Corporation Co Ltd and Laos' Electricite du Laos, funded by a $660 million loan from China Development Bank. The plant is located in Luang Prabang and Phongsaly provinces. The total installed capacity of the power plant is 540,000 kilowatts, and is expected to be completed in 2017. Linked to project ID #33769. STAFF_NOTE: Contradictory transaction amounts (ISEAS source claims that the total investment into the project was $1.035 billion, with 85% funded by CDB loans). Unclear how much Sinohydro invested into the project.",Implementation,Loan (excluding debt rescheduling),OOF-like,Mixed,230,Energy Generation and Supply,"http://la.mofcom.gov.cn/article/zxhz/hzjj/201212/20121208476214.shtml, Government Source (Donor/Recipient); http://la.mofcom.gov.cn/article/zxhz/hzjj/201202/20120207963749.shtml, Government Source (Donor/Recipient); http://www.iseas.edu.sg/documents/publication/ISEAS%20Perspective%202014_31%20-%20China%20in%20Laos%20-%20Is%20There%20Cause%20for%20Worry.pdf, Academic Journal Article; http://www.ihlo.org/CINTW/Laos.pdf, NGO/Civil Society/Advocacy; http://poweringprogress.org/download/Reports/2013/Steering%20NO256/Progress_Report_Nam_2_5_6.pdf, Implementing/Intermediary Agency Source; http://library.opendevelopmentcambodia.net:8080/newgenlibctxt/CatalogueRecords/13_Mehtonen_Myths-of-Mekong.pdf, Academic Journal Article; http://eng.sinohydro.com/index.php?m=content&c=index&a=show&catid=21&id=49, Implementing/Intermediary Agency Source; http://wle-mekong.cgiar.org/hydropower-construction-continues-on-nam-ou/, Media Report, including Wikileaks; http://www.asianewsnet.net/Chinese-bank-funds-Lao-hydropower-plants-52179.html, Media Report, including Wikileaks; http://www.dongnanyanet.com/cms/a/ynnydny/zhbd/2013/1211/8055.html, Media Report, including Wikileaks; http://www.zhefu.cn/en/news_show.aspx?id=461, Media Report, including Wikileaks; http://la.china-embassy.org/chn/lwdt/t1170101.htm, Government Source (Donor/Recipient); http://sr.sinohydro.com/g163/s996/t1256.aspx, Implementing/Intermediary Agency Source; http://paper.people.com.cn/zgnyb/html/2014-12/15/content_1511001.htm, Media Report, including Wikileaks",14,"Sinohydro Corporation, State-owned Company; China Development Bank (CDB), Government Agency",2,"Electricite du Laos, State-owned Company",1,660000000,USD,0.944255468,1,698963387,660000000,,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,Non-Concessional,,,,,Luang Prabang and Phongsaly provinces,,TRUE,FALSE
35756,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2011,China,"Export-Import Bank of China, Government Agency","China CAMC Engineering Co., Ltd., State-owned Company",China provided Kip302bn in upgrading Vientiane's Wattay International Airport,"An airport expansion and upgrade project was initiated by the Ministry of Public Works and Transport of Laos in association with China CAMC Engineering Company in July 2011. This project aimed for providing services to the 9th ASEM Summit The project included the expansion of the runway by 260m, development of the parking space, renovation of the drainage system, and road upgrades. It also included the expansion of 02 and 03 aprons at the airport for accommodating larger aircraft. New office buildings for the Lao Civil Aviation Department and the LAA were also built. China Exim Bank provided preferential export buyer's credit of Kip302bn ($37.68m). The rest part was financed by Japanese government a concessional loan of $1.617 million USD. Ground was broken for the construction works of the expansion project in December 2011 and it was completed in May 21 2012. STAFF: loan details unknown.",Completion,Export credits,OOF-like,Commercial,210,Transport and Storage,"http://la.mofcom.gov.cn/article/zxhz/hzjj/201210/20121008378399.shtml, Government Source (Donor/Recipient); http://www.airport-technology.com/projects/wattay-international-airport-vientiane/, Social Media, including Unofficial Blogs; http://la.china-embassy.org/chn/xwdt/t977859.htm, Government Source (Donor/Recipient); http://www.camce.com.cn/en/project/traffic/1302495545-97.html, Implementing/Intermediary Agency Source; http://www.cacc.com.cn/templates/zt/content.aspx?nodeid=148&page=ContentPage&contentid=522, Implementing/Intermediary Agency Source; http://www.camce.com.cn/en/enBA/enEC/enCommunications/201503/t20150310_57606.htm, Implementing/Intermediary Agency Source; http://www.hongyi.com.tw/eweb_hongyi/news/news.asp?NEWS_SQ=12, Media Report, including Wikileaks; http://www.ectpa.org/article/zx/dnyny/201202/20120200016948.shtml, Media Report, including Wikileaks",8,"Export-Import Bank of China, Government Agency; China CAMC Engineering Co., Ltd., State-owned Company",2,,0,3.02E+11,LAK,0.900911188,8030.055,41745190.09,37608708.78,,,5/21/2012,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,TRUE,FALSE,No Information,,,,,Vientiane,"Zhao Wenyu, Commercial counselor",TRUE,FALSE
35757,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2011,China,"Unspecified Chinese Government Institution, Government Agency",,450 million yuan loan for construction of Laos International Conference Center Project,"The China-aided Lao International Convention Center (ICC) was completed ahead of schedule in Oct 2012. The construction started on Dec. 31 last year and was scheduled in the contract to complete on Oct. 30. Conference center covers an area of about 7 hectares, the construction area of nearly 25,000 square meters, and can accommodate more than 3,000 people for meetings. The convention centre is being funded by a 450 million yuan (about US$70.3 million) loan from the Chinese government and was designed by the Institute of Project Planning and Research under the Machinery Industry Ministry of China. ",Completion,Loan (excluding debt rescheduling),Vague (Official Finance),Development,150,Government and Civil Society,"http://la.mofcom.gov.cn/article/zxhz/hzjj/201208/20120808313187.shtml, Government Source (Donor/Recipient); http://la.mofcom.gov.cn/article/zxhz/hzjj/201203/20120307992305.shtml, Government Source (Donor/Recipient); http://www.asean-cn.org/Item/6117.aspx, Media Report, including Wikileaks; https://books.google.com.sg/books?id=8utTBQAAQBAJ&pg=PA188&lpg=PA188&dq=China+%2B+Laos+International+Conference+Center+%2B+construction+%2B+2012&source=bl&ots=BKv4y4mhep&sig=z5vOWR4ecawSBewHgMPtTB5pPNQ&hl=en&sa=X&ved=0CCwQ6AEwAWoVChMIxYGC7oaWxgIV4SimCh3UXQAq#v=onepage&q=China%20%2B%20Laos%20International%20Conference%20Center%20%2B%20construction%20%2B%202012&f=false, Other; http://news.xinhuanet.com/overseas/2012-10/09/c_123796732.htm, Social Media, including Unofficial Blogs; http://la.china-embassy.org/chn/xwdt/t1030623.htm, Government Source (Donor/Recipient); http://samakomlao.blogspot.sg/2011/11/china-to-build-international-convention.html, Media Report, including Wikileaks",7,,0,,0,450000000,CNY,0.900911188,6.461461327,77303611.58,69643688.52,12/31/2011,,9/30/2012,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,,,,,,,,TRUE,FALSE
35759,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2010,China,"Export-Import Bank of China, Government Agency; Yunnan Construction Engineering Group Corporation (YNJG), State-owned Company","Xi'an Aircraft Industrial Corporation, State-owned Company",Chinese government provides preferential loan of 16.7 million USD for a Lao Airlines hangar and maintenance training center project,"Lao Airlines State Enterprise (LASE) will spend about 134 billion kip (US$16.7 million) to build a Lao Airlines aircraft hangar and a Maintenance and Training Centre. The project is being financed by a preferential loan from the Chinese government and will run for 18 months from November 15, 2010, to March 15, 2012. The loan amount also covers the development strategy of the Lao national carrier over the next ten years or till 2020, according to Director General of the Lao Airlines state enterprise Somphone Douangmala. The project covers an area of 36,400 square meters with a total construction area of about 15,000 square meters. It involves constructions of maintenance hangar, training center, corridors, parking lot, outdoor facilities and landscaping, etc. It was implemented by the Consortium of Xi’an Aircraft Industry (Group) Company Ltd.; and Yunnan Construction Engineering Group Co., Ltd. (contractor) STAFF_NOTE one source lists the amount as $1.67 million rather than $16.7 million but this could be a typo. ",Completion,Loan (excluding debt rescheduling),ODA-like,Development,210,Transport and Storage,"http://la.mofcom.gov.cn/article/zxhz/hzjj/201206/20120608196195.shtml, Government Source (Donor/Recipient); http://en.vietstock.vn/2011/01/lao-airliness-new-hangar-under-construction-143-103147.htm, Media Report, including Wikileaks; http://en.baomoi.com/Info/New-facilities-to-boost-Lao-Airlines-standards/3/105095.epi, Media Report, including Wikileaks; http://la.china-embassy.org/chn/xwdt/t788635.htm, Government Source (Donor/Recipient); http://www.siis.org.cn/UploadFiles/file/20170417/20170316_%E4%B8%AD%E5%9B%BD%E4%B8%8E%E8%80%81%E6%8C%9D%E5%8F%91%E5%B1%95%E5%90%88%E4%BD%9C_%E8%8B%B1%E6%96%87%E7%89%88.pdf, Other Academic (Working Paper, Dissertation)",5,"Xi'an Aircraft Industrial Corporation, State-owned Company; Export-Import Bank of China, Government Agency; Yunnan Construction Engineering Group Corporation (YNJG), ",3,,0,1.34E+11,LAK,0.795103379,8258.770086,20406373.11,16225176.22,,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,Concessional,,1.5,,,Vientiane,"Zhao Wenyu, Commercial Counselor",TRUE,FALSE
35762,Financial,Humanitarian Assistance,FALSE,TRUE,FALSE,2012,China,"Unspecified Chinese Government Institution, Government Agency",,China hands over aid relief supplies worth 2 million yuan to Laos,"The Chinese government presented Laos with 2 million yuan in aid relief supplies in a handover ceremony. The aid is targeted at providing relief to Laos after it had been severely hit by typhoons in 2011, affecting nearly 43 million people, and causing direct economic losses of more than $200 million.",Completion,Grant,ODA-like,Development,700,Emergency Response,"http://la.mofcom.gov.cn/article/zxhz/hzjj/201203/20120308015874.shtml, Government Source (Donor/Recipient); http://news.xinhuanet.com/english/china/2012-03/10/c_131457956.htm, Government Source (Donor/Recipient)",2,,0,,0,2000000,CNY,0.944255468,6.312332827,335544.87,316840.07,,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,,,,,,,,TRUE,FALSE
